"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Utility.Name","Technology","Plant.Name","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","NERC.Region","Net.Generation.MWh","Elec.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"5065",50475,"GT","NG","Equistar Chemicals LP","Natural Gas Fired Combustion Turbine","Corpus Christi",41,1989,1989,1989,"TRE",57446,615493,0.159945428221406,10714.2882010932,2016
"5065",57884,"GT","NG","Equistar Chemicals LP","Natural Gas Fired Combustion Turbine","Lake Charles Polymers",14.3,2011,2011,2011,"SPP",106196,1211000,0.847750423092889,11403.4426908735,2016
"5065",57884,"IC","NG","Equistar Chemicals LP","Natural Gas Internal Combustion Engine","Lake Charles Polymers",16.8,2011,2011,2011,"SPP",81748,747435,0.555474016090454,9143.159465675,2016
"5068",10081,"HY","WAT","Denver City & County of","Conventional Hydroelectric","Strontia Springs Hydro Plant",1,1986,1986,1986,"WECC",3368,31095,0.384474885844749,9232.48218527316,2016
"5068",10421,"HY","WAT","Denver City & County of","Conventional Hydroelectric","Dillon Hydro Plant",1.8,1987,1987,1987,"WECC",13754,126977,0.872272957889396,9232.00523484077,2016
"5068",10422,"HY","WAT","Denver City & County of","Conventional Hydroelectric","Williams Fork Hydro Plant",3.5,1985.5,2012,1959,"WECC",13082,120775,0.426679712981083,9232.15104724048,2016
"5068",10423,"HY","WAT","Denver City & County of","Conventional Hydroelectric","North Fork Hydro Plant",5.5,1988,1988,1988,"WECC",7092,65473,0.14719800747198,9231.95149464185,2016
"5068",10424,"HY","WAT","Denver City & County of","Conventional Hydroelectric","Gross Hydro Plant",7.8,2007,2007,2007,"WECC",16857,155622,0.246707060063224,9231.89179569318,2016
"5068",54142,"HY","WAT","Denver City & County of","Conventional Hydroelectric","Hillcrest Pump Station",2,1993,1993,1993,"WECC",7518,69406,0.429109589041096,9231.97658951849,2016
"5070",58473,"PV","SUN","Delaware Electric Cooperative","Solar Photovoltaic","Bruce A Henry Solar Farm",4,2013,2013,2013,"RFC",7180,66288,0.204908675799087,9232.31197771588,2016
"5084",7962,"GT","NG","Delaware Municipal Electric Corp","Natural Gas Fired Combustion Turbine","Warren F Sam Beasley Generation Station",96,2007,2012,2002,"RFC",64264,733900,0.0764174277016743,11420.0796713557,2016
"5089",50932,"IC","OBG","Des Moines Metro WRF","Other Waste Biomass","Des Moines Wastewater Reclamation Fac",2.8,2015,2015,2015,"MRO",22337,61471,0.910673515981735,2751.98101804181,2016
"5093",10162,"HY","WAT","Desert Water Agency","Conventional Hydroelectric","Whitewater Hydro Plant",1.3,1986,1986,1986,"WECC",1900,17542,0.166842290129961,9232.63157894737,2016
"5097",2234,"IC","DFO","City of Deshler - (NE)","Petroleum Liquids","Deshler",2.3,1976.5,2001,1950,"SPP",0,0,0,NA,2016
"5109",1725,"IC","DFO","DTE Electric Company","Petroleum Liquids","Colfax",13.5,1969,1969,1969,"RFC",575,11819,0.00486216810417724,20554.7826086957,2016
"5109",1728,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Delray",142.2,2000,2000,2000,"RFC",29244,391850,0.0234764849816003,13399.3297770483,2016
"5109",1729,"GT","DFO","DTE Electric Company","Petroleum Liquids","Fermi",64,1966,1966,1966,"RFC",4655,108428,0.00830301084474886,23292.8034371643,2016
"5109",1729,"ST","NUC","DTE Electric Company","Nuclear","Fermi",1217,1988,1988,1988,"RFC",9146766,95661508,0.857971544669691,10458.5060993142,2016
"5109",1730,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Hancock",160.2,1967.66666666667,1970,1966,"RFC",7818,131783,0.0055709472748106,16856.3571245843,2016
"5109",1733,"IC","DFO","DTE Electric Company","Petroleum Liquids","Monroe (MI)",13.5,1969,1969,1969,"RFC",73,5968,0.000617283950617284,81753.4246575342,2016
"5109",1733,"ST","RC","DTE Electric Company","Conventional Steam Coal","Monroe (MI)",3279.6,1972.75,1974,1971,"RFC",13449431,138448339,0.468143424050488,10293.9922885957,2016
"5109",1734,"GT","DFO","DTE Electric Company","Petroleum Liquids","Northeast (MI)",42.4,1971,1971,1971,"RFC",1148,19284,0.00309080727147411,16797.9094076655,2016
"5109",1734,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Northeast (MI)",87.4,1967.2,1971,1966,"RFC",12,4595,1.56734898592521e-05,382916.666666667,2016
"5109",1735,"IC","DFO","DTE Electric Company","Petroleum Liquids","Oliver",13.5,1970,1970,1970,"RFC",-331,1341,-0.00279891763910029,-4051.35951661631,2016
"5109",1737,"IC","DFO","DTE Electric Company","Petroleum Liquids","Placid 12",13.5,1970,1970,1970,"RFC",176,6209,0.00148824623710468,35278.4090909091,2016
"5109",1739,"IC","DFO","DTE Electric Company","Petroleum Liquids","Putnam (MI)",13.5,1971,1971,1971,"RFC",113,5333,0.00095552173177744,47194.6902654867,2016
"5109",1740,"IC","DFO","DTE Electric Company","Petroleum Liquids","River Rouge",10.8,1967,1967,1967,"RFC",-86,3254,-0.000909014036867918,-37837.2093023256,2016
"5109",1740,"ST","SUB","DTE Electric Company","Conventional Steam Coal","River Rouge",358.1,1958,1958,1958,"RFC",741826,8894794,0.23647956809085,11990.4047579891,2016
"5109",1741,"IC","DFO","DTE Electric Company","Petroleum Liquids","Slocum",13.5,1968,1968,1968,"RFC",-34,4641,-0.000287502113986132,-136500,2016
"5109",1743,"GT","DFO","DTE Electric Company","Petroleum Liquids","St Clair",18.5,1968,1968,1968,"RFC",0,0,0,NA,2016
"5109",1743,"IC","DFO","DTE Electric Company","Petroleum Liquids","St Clair",5.4,1970,1970,1970,"RFC",-326,966,-0.00689159479113817,-2963.19018404908,2016
"5109",1743,"ST","RC","DTE Electric Company","Conventional Steam Coal","St Clair",1547,1957.33333333333,1969,1953,"RFC",3306921,36653294,0.24402223481595,11083.8130091405,2016
"5109",1744,"GT","DFO","DTE Electric Company","Petroleum Liquids","Superior",64,1966,1966,1966,"RFC",-53,8108,-9.45348173515982e-05,-152981.132075472,2016
"5109",1745,"ST","SUB","DTE Electric Company","Conventional Steam Coal","Trenton Channel",535.5,1968,1968,1968,"RFC",1694274,17860229,0.361176982208408,10541.5233899594,2016
"5109",1746,"IC","DFO","DTE Electric Company","Petroleum Liquids","Wilmot",13.5,1968,1968,1968,"RFC",84,5461,0.000710299340436327,65011.9047619048,2016
"5109",55402,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Renaissance Power Plant",782,2002,2002,2002,"RFC",1041855,11437157,0.152088515572995,10977.6859543794,2016
"5109",55718,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Dean",357.6,2002,2002,2002,"RFC",293125,3481384,0.0935731487440369,11876.7897654584,2016
"5109",57421,"WT","WND","DTE Electric Company","Onshore Wind Turbine","Gratiot Wind Park",102,2011,2011,2011,"RFC",253706,2342212,0.283939923001164,9231.99293670627,2016
"5109",57851,"WT","WND","DTE Electric Company","Onshore Wind Turbine","Sigel Wind Park",64,2012,2012,2012,"RFC",243039,2243736,0.433502782534247,9231.99980250083,2016
"5109",57852,"WT","WND","DTE Electric Company","Onshore Wind Turbine","Minden Wind Park",32,2012,2012,2012,"RFC",111795,1032091,0.398812071917808,9231.9960642247,2016
"5109",57853,"WT","WND","DTE Electric Company","Onshore Wind Turbine","McKinley Wind Park",14.4,2012,2012,2012,"RFC",51509,475530,0.408334918822933,9231.97887747772,2016
"5109",58121,"WT","WND","DTE Electric Company","Onshore Wind Turbine","Echo Wind Park",162,2014.66666666667,2016,2014,"RFC",399911,3691977,0.28180210271154,9231.99661924778,2016
"5109",58719,"WT","WND","DTE Electric Company","Onshore Wind Turbine","Brookfield",74.8,2014,2014,2014,"RFC",260607,2405924,0.397722694308109,9232.0006753464,2016
"5109",60017,"PV","SUN","DTE Electric Company","Solar Photovoltaic","Domino Farms Solar",1,2015,2015,2015,"RFC",1417,13082,0.16175799086758,9232.18066337332,2016
"5109",60018,"PV","SUN","DTE Electric Company","Solar Photovoltaic","Ford World Headquarters",1,2015,2015,2015,"RFC",954,8807,0.108904109589041,9231.65618448637,2016
"5109",60019,"PV","SUN","DTE Electric Company","Solar Photovoltaic","Greenwood Solar Farm",1.9,2016,2016,2016,"RFC",2149,19842,0.129115597212209,9233.13168915775,2016
"5109",6034,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Belle River",255.9,1999,1999,1999,"RFC",364012,4061966,0.16238327971293,11158.8793776029,2016
"5109",6034,"IC","DFO","DTE Electric Company","Petroleum Liquids","Belle River",13.5,1981,1981,1981,"RFC",115,5385,0.000972433620835447,46826.0869565217,2016
"5109",6034,"ST","RC","DTE Electric Company","Conventional Steam Coal","Belle River",1395,1984.5,1985,1984,"RFC",6486421,66554906,0.530794995171928,10260.6515981618,2016
"5109",6035,"GT","NG","DTE Electric Company","Natural Gas Fired Combustion Turbine","Greenwood (MI)",255.9,1999,1999,1999,"RFC",199490,2272283,0.0889911334514588,11390.4606747205,2016
"5109",6035,"ST","NG","DTE Electric Company","Natural Gas Steam Turbine","Greenwood (MI)",815.4,1979,1979,1979,"RFC",329678,3581472,0.046154617225711,10863.5456415047,2016
"5111",1970,"GT","DFO","City of Detroit Lakes - (MN)","Petroleum Liquids","Detroit Lakes",12.5,1968,1968,1968,"MRO",54,1020,0.000493150684931507,18888.8888888889,2016
"5155",56194,"IC","DFO","City of Dike","Petroleum Liquids","Dike City Power Plant",2.2,2005,2005,2005,"MRO",7,46,0.000363221253632213,6571.42857142857,2016
"5164",10070,"HY","WAT","Denver City & County-Foothills","Conventional Hydroelectric","Foothills Hydro Plant",3.1,1985,1985,1985,"WECC",6145,56733,0.226285167182207,9232.38405207486,2016
"5178",54766,"IC","DFO","Dinwiddie Power Inc","Petroleum Liquids","Boydton Plank Road Cogen Plant",10.2,1997.94117647059,2000,1993,"SERC",94,1260,0.00105201898110843,13404.2553191489,2016
"5187",50938,"HY","WAT","Douglas County","Conventional Hydroelectric","Galesville Project",1.6,1987,1987,1987,"WECC",7240,66840,0.516552511415525,9232.04419889503,2016
"5199",55278,"GT","NG","Devon Energy Production Co","Natural Gas Fired Combustion Turbine","Beaver Creek Gas Plant",5,1987.5,1992,1983,"WECC",25788,175977,0.588767123287671,6823.98790134946,2016
"5199",60130,"IC","NG","Devon Energy Production Co","Natural Gas Internal Combustion Engine","Big Sand Draw Plant",8,2015,2015,2015,"WECC",24806,259271,0.353966894977169,10451.9471095703,2016
"520",6017,"ST","RC","Illinois Power Generating Co","Conventional Steam Coal","Newton",617.4,1977,1977,1977,"SERC",3320361,36509760,0.61392394531198,10995.720043694,2016
"520",861,"ST","RC","Illinois Power Generating Co","Conventional Steam Coal","Coffeen",1005.4,1968.5,1972,1965,"SERC",4600295,51233416,0.52232726382557,11136.9849107503,2016
"5221",566,"ST","NUC","Dominion Nuclear Conn Inc","Nuclear","Millstone",2162.9,1980.5,1986,1975,"NPCC",16575492,173354887,0.874834459316101,10458.5062693765,2016
"5226",10526,"HY","WAT","Dodge Falls Associates LP","Conventional Hydroelectric","Dodge Falls Associates",5,1990,1990,1990,"NPCC",26243,242276,0.599155251141553,9232.02377776931,2016
"5232",10613,"HY","WAT","Woodland Pulp LLC","Conventional Hydroelectric","Domtar - Woodland Mill",18.5,1935.1,1970,1906,"NPCC",78143,721418,0.482185610267802,9232.02334182205,2016
"5232",10613,"ST","BLQ","Woodland Pulp LLC","Wood/Wood Waste Biomass","Domtar - Woodland Mill",49.8,1968,1970,1966,"NPCC",230240,1020234,0.527773193229539,4431.17616400278,2016
"5259",55199,"GT","NG","Elwood Energy LLC","Natural Gas Fired Combustion Turbine","Elwood Energy LLC",1728,2000.11111111111,2001,1999,"RFC",1196164,13576991,0.0790210658718079,11350.4427486532,2016
"5262",54104,"ST","BLQ","Domtar Industries Inc","Wood/Wood Waste Biomass","Ashdown",156.5,1982.25,1991,1968,"SPP",398984,1782264,0.291029512597196,4467.00619573717,2016
"5277",54795,"ST","NG","American Sugar Refining, Inc.","Natural Gas Steam Turbine","Domino Sugar Baltimore",17.5,1971.66666666667,2001,1955,"RFC",45443,224253,0.296431833007175,4934.81944413881,2016
"5302",55229,"GT","NG","AES Ohio Generation LLC","Natural Gas Fired Combustion Turbine","Montpelier Electric Generating Station",236,2001,2001,2001,"RFC",188440,2112525,0.091150065784382,11210.5975376778,2016
"5302",55248,"GT","NG","AES Ohio Generation LLC","Natural Gas Fired Combustion Turbine","Tait Electric Generating Station",376,2002,2002,2002,"RFC",403620,5098824,0.122540804430195,12632.7337594767,2016
"5310",52019,"CA","NG","Doswell Ltd Partnership","Natural Gas Fired Combined Cycle","Doswell Energy Center",264,1991.5,1992,1991,"SERC",1605847,4041219,0.694378286287533,2516.56540131158,2016
"5310",52019,"CT","NG","Doswell Ltd Partnership","Natural Gas Fired Combined Cycle","Doswell Energy Center",488,1991.5,1992,1991,"SERC",2672144,31325535,0.625080470095067,11722.9965900041,2016
"5310",52019,"GT","NG","Doswell Ltd Partnership","Natural Gas Fired Combustion Turbine","Doswell Energy Center",187,2001,2001,2001,"SERC",225932,2481564,0.13792151979098,10983.676504435,2016
"5321",56076,"ST","OG","Drummond Company, Inc.","Other Gases","ABC Coke",3.8,1997,1997,1997,"SERC",2808,14514,0.0843547224224946,5168.80341880342,2016
"5326",3886,"HY","WAT","PUD No 1 of Douglas County","Conventional Hydroelectric","Wells",774,1967.5,1969,1967,"WECC",4320978,39891268,0.63728983044848,9231.99979263954,2016
"5336",2914,"GT","NG","City of Dover - (OH)","Natural Gas Fired Combustion Turbine","Dover",19.5,1992,1992,1992,"RFC",594,11526,0.00347734457323498,19404.0404040404,2016
"5336",2914,"IC","DFO","City of Dover - (OH)","Petroleum Liquids","Dover",2.6,1966,1966,1966,"RFC",98,1056,0.00430277485072006,10775.5102040816,2016
"5336",2914,"ST","BIT","City of Dover - (OH)","Conventional Steam Coal","Dover",27.5,1961,1968,1954,"RFC",45388,788719,0.188410128684101,17377.2583061602,2016
"5338",56152,"CA","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","Freeport Energy Center",80,2007,2007,2007,"TRE",313314,135793,0.447080479452055,433.408657129908,2016
"5338",56152,"CT","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","Freeport Energy Center",180,2007,2007,2007,"TRE",880444,5349174,0.558373921867073,6075.54143136872,2016
"5347",52006,"CA","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","LaO Energy Systems",311.5,1963.75,1969,1958,"SERC",770445,0,0.28234459860595,0,2016
"5347",52006,"CT","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","LaO Energy Systems",153,1978.5,1979,1978,"SERC",824956,9616814,0.6155101919002,11657.3659686092,2016
"5347",55419,"CA","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","Plaquemine Cogeneration Plant",195,2004,2004,2004,"SERC",287459,0,0.168281817117434,0,2016
"5347",55419,"CT","NG","Dow Chemical Co","Natural Gas Fired Combined Cycle","Plaquemine Cogeneration Plant",792,2004,2004,2004,"SERC",4455702,36336578,0.642224470734745,8155.07365618257,2016
"5352",50152,"CA","NG","Dow Chemical Co - St Charles","Natural Gas Fired Combined Cycle","Dow St Charles Operations",72,1999.5,2002,1997,"SERC",253957,1112009,0.402646182141045,4378.72946994964,2016
"5352",50152,"CT","NG","Dow Chemical Co - St Charles","Natural Gas Fired Combined Cycle","Dow St Charles Operations",251.6,1996.5,1997,1996,"SERC",1777110,8527208,0.806305398871877,4798.3568828041,2016
"5374",54676,"CA","NG","Dow Chemical Company-Oyster Creek VIII","Natural Gas Fired Combined Cycle","Oyster Creek Unit VIII",200.9,1994,1994,1994,"TRE",555688,1673534,0.315752629150558,3011.64322425534,2016
"5374",54676,"CT","NG","Dow Chemical Company-Oyster Creek VIII","Natural Gas Fired Combined Cycle","Oyster Creek Unit VIII",297,1994,1994,1994,"TRE",1775886,12981854,0.682581522992482,7310.07170505314,2016
"5385",54394,"HY","WAT","Dry Creek LLC","Conventional Hydroelectric","Dry Creek Project",3.6,1987,1987,1987,"WECC",11163,103056,0.353976407914764,9231.9269013706,2016
"5416",2718,"ST","BIT","Duke Energy Carolinas, LLC","Conventional Steam Coal","G G Allen",1148.4,1958.8,1961,1957,"SERC",1378909,16028255,0.137068707067526,11623.8671297381,2016
"5416",2719,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Bridgewater",27.7,1949.66666666667,2011,1919,"SERC",48345,446320,0.19923594283171,9231.97848795118,2016
"5416",2720,"CA","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combined Cycle","Buck",327.3,2011,2011,2011,"SERC",2081837,4439652,0.726100291997483,2132.56465323654,2016
"5416",2720,"CT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combined Cycle","Buck",370.6,2011,2011,2011,"SERC",2939323,30945687,0.905394374665789,10528.1682210495,2016
"5416",2721,"ST","BIT","Duke Energy Carolinas, LLC","Conventional Steam Coal","James E. Rogers Energy Complex",1530.5,1992,2012,1972,"SERC",3648299,34383290,0.272115314331575,9424.47151398501,2016
"5416",2722,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Cowans Ford",350,1964,1967,1963,"SERC",140580,1297835,0.0458512720156556,9232.00312989045,2016
"5416",2723,"CA","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combined Cycle","Dan River",327.3,2012,2012,2012,"SERC",2027905,4468256,0.70728996201103,2203.38526706133,2016
"5416",2723,"CT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combined Cycle","Dan River",370.6,2012,2012,2012,"SERC",2796411,29953509,0.861373448461954,10711.4115199804,2016
"5416",2726,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Lookout Shoals",25.8,1915,1915,1915,"SERC",86778,801135,0.383959859827971,9232.00580792367,2016
"5416",2727,"ST","BIT","Duke Energy Carolinas, LLC","Conventional Steam Coal","Marshall (NC)",2119,1967.5,1970,1965,"SERC",9730752,89765169,0.524217290399323,9224.89536266056,2016
"5416",2728,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Mountain Island",60,1923,1923,1923,"SERC",101821,940011,0.193723363774734,9231.99536441402,2016
"5416",2729,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Oxford Dam",36,1928,1928,1928,"SERC",75181,694072,0.238397387113141,9232.01340764289,2016
"5416",2730,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Rhodhiss",25.5,1925,1925,1925,"SERC",58221,537497,0.260636583400483,9232.01250407928,2016
"5416",2736,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Tuxedo",5,1920,1920,1920,"SERC",18557,171318,0.423675799086758,9231.98792908337,2016
"5416",2741,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Bear Creek Dam",9,1954,1954,1954,"SERC",18298,168926,0.23209030948757,9231.93791671221,2016
"5416",2743,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Cedar Cliff",6.4,1952,1952,1952,"SERC",15833,146171,0.282409389269406,9232.04699046296,2016
"5416",2745,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Franklin (NC)",1,1925,1925,1925,"SERC",1746,16118,0.199315068493151,9231.38602520046,2016
"5416",2746,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Mission",1.8,1930.33333333333,1943,1924,"SERC",3683,34001,0.23357432775241,9231.87618789031,2016
"5416",2747,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Nantahala",43.2,1942,1942,1942,"SERC",150384,1388345,0.397387113140538,9231.99941483137,2016
"5416",2749,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Tennessee Creek",10.8,1955,1955,1955,"SERC",25841,238564,0.273137578217487,9231.99566580241,2016
"5416",2750,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Thorpe",21.6,1941,1941,1941,"SERC",49869,460392,0.263555936073059,9232.02791313241,2016
"5416",2751,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Tuckasegee",3,1950,1950,1950,"SERC",2442,22544,0.0929223744292237,9231.77723177723,2016
"5416",3255,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Cedar Creek",45,1926,1926,1926,"SERC",120759,1114849,0.306339421613394,9232.01583318842,2016
"5416",3256,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Dearborn",45,1923,1923,1923,"SERC",141752,1308653,0.359594114662608,9231.98967210339,2016
"5416",3257,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Fishing Creek",42.3,1916,1916,1916,"SERC",112094,1034852,0.302508716819413,9232.00171284814,2016
"5416",3258,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Gaston Shoals",6.7,1912.75,1927,1908,"SERC",10048,92763,0.171198800517958,9231.98646496815,2016
"5416",3259,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Great Falls (SC)",24,1907,1907,1907,"SERC",165,1524,0.000784817351598173,9236.36363636364,2016
"5416",3262,"PS","WAT","Duke Energy Carolinas, LLC","Hydroelectric Pumped Storage","Jocassee",774,1974,1975,1973,"SERC",-206937,0,-0.0305206010406711,0,2016
"5416",3264,"GT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combustion Turbine","W S Lee",108,2007,2007,2007,"SERC",62475,618953,0.0660356418061897,9907.21088435374,2016
"5416",3264,"ST","NG","Duke Energy Carolinas, LLC","Natural Gas Steam Turbine","W S Lee",163.2,1958,1958,1958,"SERC",221408,2663239,0.154870624048706,12028.6484679867,2016
"5416",3265,"ST","NUC","Duke Energy Carolinas, LLC","Nuclear","Oconee",2666.7,1973.66666666667,1974,1973,"SERC",21177103,221480862,0.906542734996635,10458.5061516677,2016
"5416",3266,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Rocky Creek",28,1909,1909,1909,"SERC",-213,0,-0.00086839530332681,0,2016
"5416",3270,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Wateree Hydro",76.7,1919,1919,1919,"SERC",187824,1733993,0.279544926863246,9232.00975381208,2016
"5416",3271,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Wylie",60,1925,1925,1925,"SERC",124836,1152486,0.237511415525114,9232.00038450447,2016
"5416",3272,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","99 Islands",18,1910,1910,1910,"SERC",45196,417249,0.286631151699645,9231.98955659793,2016
"5416",55116,"GT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combustion Turbine","Rockingham County CT Station",977.5,2000,2000,2000,"SERC",1288276,14050511,0.150448562986839,10906.4447369974,2016
"5416",57334,"PV","SUN","Duke Energy Carolinas, LLC","Solar Photovoltaic","DE Solar 10240 Old Dowd Rd",1.9,2010,2010,2010,"SERC",2477,22869,0.148822398461908,9232.53936213161,2016
"5416",57335,"PV","SUN","Duke Energy Carolinas, LLC","Solar Photovoltaic","DE Solar 657 Brigham Rd",1.3,2010,2010,2010,"SERC",1895,17495,0.166403231471725,9232.18997361478,2016
"5416",57336,"PV","SUN","Duke Energy Carolinas, LLC","Solar Photovoltaic","DE Solar 1725 Drywall Dr",1,2010,2010,2010,"SERC",1666,15382,0.190182648401826,9232.8931572629,2016
"5416",59570,"PV","SUN","Duke Energy Carolinas, LLC","Solar Photovoltaic","Mocksville Solar",15.4,2016,2016,2016,"SERC",693,6398,0.00513698630136986,9232.32323232323,2016
"5416",6036,"ST","NUC","Duke Energy Carolinas, LLC","Nuclear","Catawba",2410.2,1985.5,1986,1985,"SERC",19558264,204550228,0.92634575504638,10458.5063377813,2016
"5416",6038,"ST","NUC","Duke Energy Carolinas, LLC","Nuclear","McGuire",2440.6,1982.5,1984,1981,"SERC",19884289,207959960,0.930056545343854,10458.5062106068,2016
"5416",6438,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Queens Creek",1.4,1949,1949,1949,"SERC",2068,19092,0.168623613829093,9232.1083172147,2016
"5416",6517,"HY","WAT","Duke Energy Carolinas, LLC","Conventional Hydroelectric","Keowee",157.6,1971,1971,1971,"SERC",53797,496671,0.0389670688176529,9232.31778723721,2016
"5416",7125,"PS","WAT","Duke Energy Carolinas, LLC","Hydroelectric Pumped Storage","Bad Creek",1296,1991,1991,1991,"SERC",-572652,0,-0.0504407661085743,0,2016
"5416",7277,"GT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combustion Turbine","Lincoln Combustion",1753.6,1995.25,1996,1995,"SERC",32243,523244,0.00209894375145819,16228.1425425674,2016
"5416",7981,"GT","NG","Duke Energy Carolinas, LLC","Natural Gas Fired Combustion Turbine","Mill Creek (SC)",799.2,2002.5,2003,2002,"SERC",102500,1347302,0.0146407823348463,13144.4097560976,2016
"5416",8042,"ST","BIT","Duke Energy Carolinas, LLC","Conventional Steam Coal","Belews Creek",2491.2,1974.5,1975,1974,"SERC",10692464,98051144,0.489965042245508,9170.11682246487,2016
"54679",1567,"HY","WAT","BP Piney & Deep Creek LLC","Conventional Hydroelectric","Deep Creek",20,1925,1925,1925,"RFC",23184,214034,0.132328767123288,9231.97032436163,2016
"54679",3124,"HY","WAT","BP Piney & Deep Creek LLC","Conventional Hydroelectric","Piney",30,1925.33333333333,1928,1924,"RFC",51234,472992,0.194954337899543,9231.99437873287,2016
"54683",3437,"HY","WAT","Maverick Cty Water Control & Improvement","Conventional Hydroelectric","Eagle Pass",9.6,1932,1932,1932,"TRE",31866,294188,0.378924086757991,9232.0341429737,2016
"54684",56290,"WT","WND","Flat Rock Windpower, LLC","Onshore Wind Turbine","Maple Ridge Wind Farm",322,2005.75,2006,2005,"NPCC",764322,7056220,0.270966987152216,9231.99907892223,2016
"54686",56333,"HY","WAT","Gauley River Power Partners LP","Conventional Hydroelectric","Gauley River Power Partners",80,2001,2001,2001,"RFC",201670,1861818,0.287771118721461,9232.00277681361,2016
"54692",55242,"CA","NG","Santa Rosa Energy Center LLC","Natural Gas Fired Combined Cycle","Santa Rosa Energy Center",74.5,2003,2003,2003,"SERC",481894,0,0.738399068370568,0,2016
"54692",55242,"CT","NG","Santa Rosa Energy Center LLC","Natural Gas Fired Combined Cycle","Santa Rosa Energy Center",200,2003,2003,2003,"SERC",998483,11275507,0.569910388127854,11292.6379317425,2016
"54693",55412,"CA","NG","Osprey Energy Center","Natural Gas Fired Combined Cycle","Osprey Energy Center Power Plant",260,2004,2004,2004,"FRCC",1160585,708062,0.509564892869687,610.090600860773,2016
"54693",55412,"CT","NG","Osprey Energy Center","Natural Gas Fired Combined Cycle","Osprey Energy Center Power Plant",384.2,2004,2004,2004,"FRCC",1793318,20810237,0.532838799236509,11604.3205945627,2016
"54696",10049,"HY","WAT","Little Mac Power Company","Conventional Hydroelectric","Little Mac Project",1.5,1984,1984,1984,"WECC",5764,53215,0.438660578386606,9232.3039555864,2016
"547",54512,"ST","NG","American Sugar Refining Inc.","Natural Gas Steam Turbine","Domino Sugar Arabi Plant",14,1967,2003,1949,"SERC",42810,200779,0.349070450097847,4690.00233590283,2016
"54700",50109,"CA","NG","Paris Generation LP","Natural Gas Fired Combined Cycle","Paris Energy Center",90,1989,1989,1989,"TRE",123534,19520,0.156689497716895,158.01317855813,2016
"54700",50109,"CT","NG","Paris Generation LP","Natural Gas Fired Combined Cycle","Paris Energy Center",175.6,1989,1989,1989,"TRE",267397,3491239,0.173831273858187,13056.388067181,2016
