Plant ID,Latitude,Longitude,Balancing Authority Code
56223,46.158402,-123.406,BPAT
56224,40.7461,-116.5297,NEVP
56225,36.4725,-101.3278,SWPP
56226,41.3786,-83.7383,PJM
56227,46.17894,-123.172,PGE
56228,34.6584,-112.4008,AZPS
56229,32.229922,-110.9528,TEPC
56231,33.7036,-84.1494,SOCO
56232,32.8769,-117.1664,CISO
56233,32.747058,-100.9547,ERCO
56234,40.8142,-72.9403,NYIS
56237,40.331667,-111.7542,PACE
56238,45.3735,-98.09869,SWPP
56239,36.6697,-119.7404,CISO
56240,32.311556,-100.0616,ERCO
56241,44.536688,-92.91553,MISO
56242,46.64974,-97.00953,MISO
56243,46.591456,-95.56483,MISO
56244,45.220717,-96.61678,MISO
56245,45.585,-95.9042,MISO
56247,44.8283,-93.1167,MISO
56248,30.187508,-90.98396,MISO
56249,34.968651,-79.92174,CPLE
56250,42.8586,-77.0872,NYIS
56251,42.5539,-95.3283,MISO
56252,42.5644,-93.6369,MISO
56253,37.112092,-113.5166,PACE
56255,46.4211,-117.8331,BPAT
56256,41.4458,-72.8364,ISNE
56258,21.996451,-159.3758,
56259,42.625239,-73.75002,NYIS
56260,35.9861,-79.9497,DUK
56261,35.7736,-80.2594,DUK
56262,35.28914,-81.20522,DUK
56263,35.407208,-80.15185,DUK
56265,55.563333,-132.8911,
56266,43.3358,-88.4097,MISO
56269,44.0587,-92.5119,MISO
56270,32.303889,-100.0217,ERCO
56271,37.763653,-121.6144,CISO
56273,35.5094,-98.7346,SWPP
56274,45.221111,-96.63722,MISO
56275,35.0925,-118.3952,CISO
56276,35.0772,-118.3811,CISO
56277,38.8608,-84.6556,PJM
56278,38.396737,-82.80882,PJM
56279,37.035,-84.0933,PJM
56280,37.7258,-85.7258,PJM
56283,30.1694,-91.9923,MISO
56284,35.040833,-120.6367,CISO
56288,37.2875,-80.0771,PJM
56289,37.2794,-80.0447,PJM
56290,43.7853,-75.5753,NYIS
56291,32.214024,-100.0571,ERCO
56292,34.842311,-79.73609,CPLE
56293,34.980556,-103.3539,SWPP
56294,40.637554,-74.22122,PJM
56295,32.705556,-116.3425,CISO
56296,43.7938,-94.8499,MISO
56297,41.25,-89.5708,PJM
56298,38.7928,-121.3811,BANC
56299,41.235278,-75.75306,PJM
56300,39.382222,-74.4475,PJM
56301,43.4195,-111.8294,PACE
56302,35.06094,-118.2924,CISO
56303,37.5797,-96.5503,SWPP
56304,33.9716,-103.8604,SWPP
56307,43.554778,-92.72414,MISO
56308,42.858056,-114.9494,IPCO
56309,38.6359,-90.1809,MISO
56311,32.290833,-100.4219,ERCO
56312,41.8805,-110.0904,PACE
56313,37.5035,-79.3006,PJM
56314,37.5035,-79.3006,PJM
56317,42.099417,-113.3825,BPAT
56319,44.2919,-105.3811,WACM
56320,40.983,-102.9647,PSCO
56321,39.390843,-119.7546,NEVP
56322,47.036269,-120.2065,PSEI
56323,43.2094,-78.9836,NYIS
56324,42.803325,-73.72674,NYIS
56325,64.028056,-145.7194,
56326,32.974554,-102.7436,SWPP
56327,38.734218,-84.4059,PJM
56328,36.1855,-94.2841,SWPP
56329,21.3025,-158.1017,
56333,38.21921,-80.89061,PJM
56335,34.8661,-98.6056,SWPP
56336,34.8147,-105.0108,PNM
56337,32.3122,-100.5303,ERCO
56338,40.4792,-88.7989,PJM
56339,35.3636,-80.1939,DUK
56340,35.3778,-81.38,DUK
56341,35.477415,-81.26226,DUK
56342,35.5772,-81.2081,DUK
56343,34.973274,-80.54004,DUK
56344,35.729,-81.74808,DUK
56345,35.084775,-80.89341,DUK
56346,34.2506,-116.9025,CISO
56347,43.692647,-88.32974,MISO
56348,36.7106,-99.8906,SWPP
56349,31.8414,-102.315,ERCO
56350,29.2878,-96.0683,ERCO
56351,37.8641,-99.7528,SWPP
56355,42.630513,-93.20639,MISO
56356,33.8912,-117.6085,CISO
56357,47.1167,-100.7333,MISO
56358,34.093006,-109.29,AZPS
56359,45.571,-120.593,BPAT
56360,45.652457,-120.2098,PACW
56361,45.8877,-120.2896,BPAT
56362,38.12,-121.85,CISO
56363,36.6308,-79.3894,PJM
56364,36.6533,-79.2906,PJM
56365,36.6114,-79.4631,PJM
56367,38.28,-77.59,PJM
56368,38.760695,-77.62089,PJM
56369,39.85,-79.138,PJM
56371,40.8944,-104.0206,PSCO
56372,32.236944,-100.4833,ERCO
56374,30.304994,-97.70768,ERCO
56376,39.6189,-90.8461,MISO
56377,46.5725,-109.7531,NWMT
56378,18.9742,-155.6914,
56379,42.1169,-95.1292,MISO
56380,36.637733,-99.60187,SWPP
56383,43.3608,-93.2978,MISO
56386,43.3597,-93.3208,MISO
56391,43.8794,-88.2708,MISO
56392,47.152847,-101.1977,MISO
56394,32.039,-101.22,ERCO
56395,32.6256,-99.4928,ERCO
56397,41.2025,-76.06833,PJM
56399,43.233,-72.1455,ISNE
56400,27.383889,-80.3775,FMPP
56404,37.3811,-93.3514,SWPP
56405,35.799798,-114.9817,NEVP
56406,48.4481,-122.4331,PSEI
56407,26.6986,-80.3747,FPL
56408,41.3017,-89.6236,MISO
56409,44.0256,-96.4303,MISO
56410,44.0247,-96.4369,MISO
56411,44.015,-96.4367,MISO
56412,44.0211,-96.4406,MISO
56413,44.0208,-96.4331,MISO
56414,44.502778,-95.175,MISO
56415,43.575,-94.44667,MISO
56416,43.7092,-82.9633,MISO
56417,41.834878,-87.91632,PJM
56418,42.067125,-87.88617,PJM
56419,41.38109,-87.63754,PJM
56420,39.9294,-83.012,PJM
56421,39.961419,-83.04907,PJM
56422,39.95,-83.01583,PJM
56423,39.952367,-83.01443,PJM
56424,43.61407,-92.59882,MISO
56426,42.162647,-72.5367,ISNE
56427,42.7083,-89.0208,MISO
56428,36.9178,-121.8156,CISO
56429,38.5992,-75.4342,PJM
56430,39.0339,-75.7233,PJM
56432,35.291944,-102.3031,SWPP
56433,35.248006,-118.1754,LDWP
56434,42.490341,-113.9266,IPCO
56435,42.436804,-113.9255,IPCO
56437,42.460629,-114.0173,IPCO
56439,42.840556,-114.9897,IPCO
56440,42.7975,-114.9986,IPCO
56441,42.681944,-114.9892,IPCO
56442,42.870278,-114.9678,IPCO
56443,42.836854,-114.9693,IPCO
56445,40.092192,-104.8878,PSCO
56446,37.805,-121.6672,CISO
56447,20.257252,-155.8504,
56448,46.54422,-67.8111,NBSO
56449,20.81421,-156.551,
56450,41.643611,-89.17306,PJM
56451,40.383889,-78.57944,PJM
56456,35.6644,-89.9489,MISO
56457,32.92544,-101.2194,ERCO
56458,32.728333,-103.3094,SWPP
56459,44.2667,-96.3444,MISO
56460,37.6735,-102.8622,PSCO
56461,42.3844,-122.7718,PACW
56462,41.8911,-88.2711,PJM
56463,40.721322,-86.34214,MISO
56464,40.379703,-85.08819,MISO
56465,40.885556,-86.70444,MISO
56466,46.3747,-117.7772,PACW
56467,37.63466,-122.1338,CISO
56468,45.5836,-120.5042,BPAT
56469,41.435556,-122.3769,PACW
56470,40.855,-76.1292,PJM
56471,34.205556,-119.2469,CISO
56472,34.0903,-117.5343,CISO
56473,34.0053,-117.5604,CISO
56474,33.8073,-117.9832,CISO
56475,33.9296,-118.1046,CISO
56476,38.0175,-121.7587,CISO
56478,39.251076,-91.64007,MISO
56479,31.991442,-101.3026,ERCO
56480,44.634722,-90.13444,MISO
56481,37.690304,-105.8805,PSCO
56482,35.0361,-114.1594,TEPC
56483,32.5144,-99.6564,ERCO
56484,32.318221,-100.177,ERCO
56485,45.653745,-120.6034,BPAT
56487,45.815467,-120.3419,BPAT
56488,38.879936,-98.16016,SWPP
56489,35.9714,-94.0014,SWPP
56491,38.7486,-77.4908,PJM
56493,36.127092,-84.34417,TVA
56494,43.6861,-92.6272,MISO
56495,39.2175,-79.2094,PJM
56496,45.7769,-108.4911,NWMT
56497,38.9303,-99.3617,SWPP
56498,43.460012,-116.4725,IPCO
56499,48.318,-111.1018,WAUW
56500,39.5603,-119.5108,NEVP
56501,42.5842,-94.7467,MISO
56502,38.445883,-96.06525,SWPP
56503,42.8333,-86.0053,MISO
56504,42.8129,-86.0335,MISO
56505,35.848561,-90.72538,MISO
56506,32.7204,-100.9952,ERCO
56509,40.7931,-111.9038,PACE
56510,39.9589,-76.4442,PJM
56511,39.9894,-75.04,PJM
56512,40.3664,-76.4931,PJM
56513,40.0975,-75.2428,PJM
56516,39.8586,-105.2256,PSCO
56517,42.730291,-94.66439,MISO
56518,29.6383,-82.34,GVL
56519,37.2894,-80.07,PJM
56520,43.089999,-88.73968,MISO
56521,43.3864,-93.5589,MISO
56522,30.928333,-85.42611,AEC
56523,34.8332,-92.1571,MISO
56524,30.3344,-97.6217,ERCO
56525,45.4533,-91.3583,MISO
56526,42.5831,-78.4864,NYIS
56527,42.535393,-71.84806,ISNE
56528,32.5397,-96.6653,ERCO
56529,39.5678,-89.3683,MISO
56530,39.6522,-104.7161,PSCO
56531,37.076352,-76.44437,PJM
56532,39.3661,-122.27,CISO
56536,40.4535,-95.4683,AECI
56537,40.2572,-94.6722,AECI
56538,40.4144,-95.54,AECI
56539,38.4564,-85.8375,MISO
56540,39.373189,-119.7645,NEVP
56541,39.388722,-119.7489,NEVP
56542,59.4072,-135.3408,
56543,43.9358,-95.9222,MISO
56544,43.9578,-95.1306,MISO
56545,34.6875,-82.9525,DUK
56546,35.483274,-80.85692,DUK
56547,35.3619,-81.8344,DUK
56548,35.7481,-81.6072,DUK
56549,35.7811,-81.3928,DUK
56550,35.383222,-80.83288,DUK
56551,35.541982,-80.6123,DUK
56552,35.7972,-80.8542,DUK
56553,35.7766,-81.6643,DUK
56554,40.7461,-112.0339,PACE
56555,40.1006,-94.4869,AECI
56556,37.03385,-88.61586,LGEE
56560,36.4144,-101.3864,SWPP
56561,36.4453,-101.8761,SWPP
56562,36.4669,-101.8222,SWPP
56563,40.986,-103.436,PSCO
56564,33.649722,-93.81194,SWPP
56565,32.51947,-93.76013,SWPP
56568,36.260278,-115.0544,NEVP
56569,33.238842,-115.5045,IID
56570,35.1161,-118.3789,CISO
56571,39.389728,-76.39201,PJM
56572,40.621582,-75.31024,PJM
56573,47.152847,-101.1977,MISO
56575,42.8167,-78.8675,NYIS
56577,44.1508,-96.1361,MISO
56578,44.290556,-96.43333,MISO
56579,44.2851,-96.4257,MISO
56580,43.6558,-94.1536,MISO
56581,43.6558,-94.1564,MISO
56582,44.3144,-96.3317,MISO
56583,44.287778,-96.43333,MISO
56584,44.314722,-96.32583,MISO
56585,44.2851,-96.43325,MISO
56586,43.5811,-95.78,MISO
56587,43.5833,-95.7781,MISO
56588,43.586111,-95.77611,MISO
56589,43.581111,-95.77583,MISO
56590,43.586111,-95.78028,MISO
56591,47.4983,-111.4392,NWMT
56592,32.3983,-100.6481,ERCO
56593,32.4694,-100.6664,ERCO
56594,42.9086,-75.5697,NYIS
56595,44.3197,-96.3317,MISO
56596,44.2919,-105.3806,WACM
56597,37.7814,-90.4156,MISO
56598,37.7881,-90.4336,MISO
56599,37.7694,-90.4258,MISO
56600,37.7608,-90.4526,MISO
56602,32.739294,-100.7389,ERCO
56603,30.4193,-95.0118,MISO
56604,30.3038,-94.2526,MISO
56605,48.63,-98.315,MISO
56606,48.21,-104.3917,SWPP
56607,47.933621,-101.2692,SWPP
56608,43.886389,-98.7875,SWPP
56609,44.388889,-105.4608,WACM
56610,44.290833,-96.52667,SWPP
56611,31.474378,-96.95715,ERCO
56613,40.941,-103.259,PSCO
56614,40.4792,-88.7989,PJM
56615,32.93695,-117.1137,CISO
56616,34.503158,-110.335,AZPS
56617,43.852778,-96.01833,MISO
56618,44.8914,-74.0061,NYIS
56619,44.8914,-74.0061,NYIS
56620,42.5367,-78.3047,NYIS
56621,36.640278,-99.50056,SWPP
56622,41.2294,-89.5572,PJM
56623,45.085221,-117.8163,IPCO
56624,43.6183,-95.4253,MISO
56625,43.6292,-95.4169,MISO
56626,43.6181,-95.4172,MISO
56627,43.6247,-95.4314,MISO
56628,43.5958,-95.3833,MISO
56629,41.5444,-73.0417,ISNE
56630,47.5747,-92.5917,MISO
56633,42.5456,-77.4967,NYIS
56634,42.45,-77.52,NYIS
56635,43.83,-83.2064,MISO
56636,43.0272,-115.4656,IPCO
56637,43.0536,-115.4803,IPCO
56638,32.2878,-100.1,ERCO
56639,36.654114,-120.5797,CISO
56640,41.090583,-89.63981,PJM
56643,44.942889,-93.09656,MISO
56644,32.2353,-101.8367,ERCO
56645,43.4303,-95.4167,SWPP
56646,43.917,-95.954,MISO
56647,43.400278,-88.48111,MISO
56648,35.3919,-101.53,SWPP
56649,32.4081,-100.1286,ERCO
56650,44.0025,-98.59083,SWPP
56651,40.4381,-78.5436,PJM
56654,40.8981,-121.8036,CISO
56659,43.663056,-82.74694,MISO
56661,27.0011,-97.5994,ERCO
56665,35.529778,-99.81446,SWPP
56666,45.781825,-120.5212,PACW
56667,20.7667,-156.9233,
56668,39,-77.0939,PJM
56669,45.959325,-98.94633,MISO
56670,48.083625,-100.9215,MISO
56671,39.707893,-79.95897,PJM
56673,34.105,-101.0986,ERCO
56674,30.0381,-96.9875,ERCO
56677,43.0003,-92.62,MISO
56679,40.695,-87.4886,MISO
56680,38.3847,-75.6344,PJM
56681,37.3097,-78.0589,PJM
56682,36.7639,-77.8108,PJM
56683,37.438889,-77.12861,PJM
56684,37.3517,-77.4969,PJM
56686,37.6711,-76.76,PJM
56687,39.8014,-77.7883,PJM
56688,35.1681,-77.2267,CPLE
56690,40.5553,-76.3886,PJM
56692,37.7036,-77.6639,PJM
56693,36.7858,-76.2019,PJM
56694,46.7392,-119.1122,BPAT
56695,47.5025,-119.2917,AVA
56696,46.378381,-119.2545,BPAT
56697,46.378469,-119.2544,BPAT
56698,47.6164,-119.2992,AVA
56699,40.0853,-78.8633,PJM
56700,39.8794,-78.9183,PJM
56701,40.959257,-74.01511,PJM
56702,45.8797,-120.8072,BPAT
56703,43.61863,-75.35858,NYIS
56704,43.612619,-75.33907,NYIS
56705,43.614218,-75.33271,NYIS
56706,37.106668,-120.2485,CISO
56707,37.1867,-120.4903,CISO
56708,28.650278,-96.53972,ERCO
56709,43.6256,-95.3725,MISO
56710,43.6256,-95.3672,MISO
56711,43.6256,-95.3619,MISO
56712,43.6256,-95.3567,MISO
56750,44.057778,-95.2525,MISO
56751,40.071389,-111.5822,PACE
56752,41.288056,-110.4807,PACE
56753,41.263889,-110.5444,PACE
56754,31.951944,-100.7914,ERCO
56755,43.8953,-94.9142,MISO
56763,31.9261,-100.9281,ERCO
56764,43.315,-93.77,MISO
56765,43.393,-93.091,MISO
56767,40.575,-95.5228,MISO
56768,36.7575,-120.3658,CISO
56770,40.8411,-76.1547,PJM
56771,32.338611,-98.47611,ERCO
56773,33.752201,-100.9674,ERCO
56774,32.1981,-100.2686,ERCO
56775,32.718056,-100.7933,ERCO
56776,32.240278,-101.4736,ERCO
56777,40.583889,-87.3336,PJM
56779,30.807272,-102.3556,ERCO
56781,44.770792,-122.612,PACW
56782,46.2753,-104.1836,MISO
56783,32.1408,-101.3986,ERCO
56784,39.4375,-97.6644,SWPP
56785,37.2319,-80.4211,PJM
56786,46.926423,-98.49971,MISO
56787,30.209,-90.9921,MISO
56789,45.7119,-120.125,BPAT
56790,45.52,-120.5744,BPAT
56791,33.9393,-116.5527,CISO
56792,44.4328,-96.4779,MISO
56793,43.7542,-94.9497,MISO
56794,44.1238,-96.0784,MISO
56795,27.0702,-97.5077,ERCO
56796,39.7513,-79.7271,PJM
56797,43.4839,-92.6131,MISO
56798,41.553227,-72.59687,ISNE
56799,30.159131,-81.51842,JEA
56800,42.261111,-70.85639,ISNE
56803,36.6514,-120.5833,CISO
56804,35.535,-99.3828,SWPP
56805,42.451481,-89.87843,PJM
56806,29.751645,-94.92312,ERCO
56807,37.695556,-78.28528,PJM
56808,36.916389,-82.33806,PJM
56809,42.1622,-94.93,MISO
56810,41.4236,-94.665,MISO
56811,41.4517,-95.2383,MISO
56812,32.922294,-112.9559,AZPS
56813,36.809841,-119.7417,CISO
56814,34.040278,-118.1481,CISO
56815,39.836789,-104.6971,PSCO
56818,38.503167,-101.1615,SWPP
56819,37.369167,-98.46028,SWPP
56823,32.7683,-99.4228,ERCO
56824,44.3236,-95.8222,SWPP
56825,44.3211,-95.7942,SWPP
56826,44.3361,-95.8242,SWPP
56827,44.3303,-95.8344,SWPP
56828,44.3308,-95.8297,SWPP
56829,45.3853,-70.5258,ISNE
56831,43.397778,-92.47361,MISO
56832,33.0139,-115.5439,IID
56833,48.2139,-104.3975,SWPP
56834,35.3503,-101.54,SWPP
56835,35.8119,-101.9789,SWPP
56836,35.8081,-101.9986,SWPP
56837,35.9614,-101.8033,SWPP
56838,36.0075,-101.8614,SWPP
56839,36.0264,-101.9,SWPP
56840,44.3253,-95.8142,SWPP
56841,43.0181,-105.8353,PACE
56842,43.0572,-105.8543,PACE
56843,41.9203,-106.3758,PACE
56846,38.5686,-76.8919,PJM
56847,41.664376,-71.92418,ISNE
56848,38.596657,-82.82864,PJM
56850,40.1108,-75.9547,PJM
56851,42.7814,-85.6728,MISO
56852,43.8983,-83.9494,MISO
56853,40.55,-112.0631,PACE
56854,45.675804,-120.3183,BPAT
56855,45.7167,-120.2008,BPAT
56856,40.3692,-89.4022,MISO
56857,44.975833,-73.92972,NYIS
56858,47.1356,-120.6872,BPAT
56859,43.0475,-94.9228,MISO
56860,42.0822,-94.365,MISO
56862,34.5644,-117.6933,CISO
56863,39.8908,-83.0272,PJM
56864,29.3467,-98.6536,ERCO
56865,41.5283,-83.0353,PJM
56868,40.9975,-80.5208,PJM
56869,41.3006,-82.1803,PJM
56870,32.4522,-84.3872,SOCO
56871,42.4803,-87.8861,PJM
56872,38.791431,-84.17298,PJM
56873,39.8639,-75.8428,PJM
56874,38.1711,-121.8461,CISO
56875,38.44979,-121.1647,BANC
56876,43.8006,-92.6822,MISO
56877,40.573708,-74.39441,PJM
56878,40.7178,-87.2631,MISO
56879,37.3764,-98.4583,SWPP
56880,48.2142,-104.3975,SWPP
56883,39.9894,-75.04,PJM
56884,39.4494,-75.0928,PJM
56887,40.1356,-77.5072,PJM
56888,40.788957,-75.10697,PJM
56889,40.727386,-74.3783,PJM
56890,41.7792,-76.6258,PJM
56891,44.312222,-72.71139,ISNE
56893,44.018333,-111.5836,BPAT
56894,38.384167,-77.41306,PJM
56895,37.5,-122.4,CISO
56896,38.552371,-92.04493,MISO
56897,38.003928,-121.9345,CISO
56898,34.431664,-118.6429,CISO
56899,36.9708,-112.5264,WALC
56900,39.3639,-74.4408,PJM
56901,44.8216,-73.6509,NYIS
56902,42.6697,-78.2278,NYIS
56904,44.8917,-74.0299,NYIS
56905,36.4964,-101.3917,SWPP
56908,46.104713,-112.8766,NWMT
56909,36.7839,-119.7094,CISO
56911,40.669608,-76.38072,PJM
56912,48.6292,-98.3164,MISO
56913,43.4303,-95.4167,MISO
56914,33.3594,-117.1114,CISO
56915,35.8136,-78.7503,CPLE
56917,32.671099,-115.5873,CISO
56919,47.1294,-97.8853,MISO
56920,32.100823,-101.4514,ERCO
56921,31.9361,-101.2983,ERCO
56922,39.522904,-107.8134,PSCO
56923,43.2125,-93.8311,MISO
56924,42.1044,-93.2722,MISO
56925,43.273731,-93.8,MISO
56928,41.1589,-73.2572,ISNE
56929,27.3232,-81.8019,FPL
56930,28.4586,-80.6811,FPL
56932,46.7331,-117.1583,AVA
56933,45.6758,-119.9375,BPAT
56934,42.8444,-115.0369,IPCO
56935,42.8744,-115.0172,IPCO
56936,43.308505,-73.63658,NYIS
56937,42.51846,-89.0287,MISO
56938,34.2867,-77.9814,CPLE
56939,33.5917,-114.7444,CISO
56941,41.2269,-88.6836,PJM
56942,43.6161,-88.4969,MISO
56944,35.7881,-114.9933,CISO
56945,34.466667,-105.9625,PNM
56946,36.7767,-99.6353,SWPP
56947,42.6978,-97.6189,SWPP
56948,32.917399,-111.5033,SRP
56951,34.8008,-82.1847,DUK
56952,45.6533,-119.9914,BPAT
56953,42.7794,-78.4269,NYIS
56954,35.3017,-81.2092,DUK
56956,32.929014,-101.5786,ERCO
56957,40.275,-75.8167,PJM
56958,43.82,-75.9175,NYIS
56959,32.1217,-101.3853,ERCO
56960,41.139722,-104.9978,WAUW
56961,31.995,-102.8283,ERCO
56962,35.769281,-80.826,DUK
56963,39.8414,-75.2214,PJM
56964,40.652834,-74.09155,NYIS
56966,35.9222,-77.6731,PJM
56967,45.7017,-119.4222,PACW
56968,45.655,-119.4647,PACW
56969,45.7286,-119.4181,PACW
56970,45.6447,-119.4533,PACW
56971,45.7122,-119.4044,PACW
56972,45.6542,-119.4869,PACW
56973,45.6447,-119.4767,PACW
56974,45.6531,-119.4625,PACW
56975,45.6967,-119.4097,PACW
56978,41.4614,-90.5803,MISO
56979,31.9925,-101.1167,ERCO
56980,40.0311,-78.8153,PJM
56981,32.5886,-100.6728,ERCO
56982,40.9961,-118.1414,NEVP
56983,27.9386,-97.4586,ERCO
56984,32.4969,-100.5797,ERCO
56985,38.892653,-98.16888,SWPP
56986,44.6917,-73.5944,NYIS
56987,42.2853,-78.0061,NYIS
56989,45.4822,-67.9944,ISNE
56990,45.34598,-68.3802,ISNE
56991,45.61498,-67.971,ISNE
56993,40.1483,-74.7772,PJM
56994,43.7189,-92.705,MISO
56995,33.453611,-79.31611,SC
56996,33.985244,-117.7008,CISO
56997,43.595,-115.9233,IPCO
56998,38.320833,-104.5264,WACM
57001,32.796106,-116.9721,CISO
57002,46.058056,-68.14722,ISNE
57003,43.0142,-74.4739,NYIS
57004,33.8672,-117.23,CISO
57005,38.40008,-121.9637,CISO
57006,38.674894,-121.7134,CISO
57007,33.567268,-114.918,CISO
57008,34.2089,-119.13,CISO
57009,34.094695,-117.2668,CISO
57010,38.232108,-122.0927,CISO
57011,33.565329,-114.9036,CISO
57012,34.5975,-117.2,CISO
57014,40.2058,-80.2611,PJM
57015,45.5739,-120.2969,BPAT
57016,44.7014,-69.8319,ISNE
57017,44.8158,-94.2489,MISO
57018,37.519714,-76.62451,PJM
57019,45.1672,-123.2511,BPAT
57020,32.724553,-97.53712,ERCO
57021,43.0336,-75.7028,NYIS
57022,38.2747,-77.3081,PJM
57023,39.174577,-95.73113,SWPP
57024,43.9906,-84.8003,MISO
57025,36.140849,-94.25971,MISO
57026,32.0303,-81.2722,SOCO
57027,33.858056,-117.8617,CISO
57028,43.904444,-116.8197,IPCO
57029,35.170547,-81.41665,DUK
57030,34.8986,-81.7397,DUK
57031,47.3272,-97.8975,MISO
57032,47.1244,-97.8961,MISO
57033,48.6303,-98.3169,MISO
57034,45.1272,-95.025,MISO
57035,45.105,-95.0844,MISO
57036,61.167417,-149.9053,
57037,32.654722,-88.76222,SOCO
57038,46.98,-101.5547,MISO
57039,41.7244,-105.9906,PACE
57040,41.675052,-106.0111,PACE
57041,38.4106,-121.9264,CISO
57042,37.658889,-122.0594,CISO
57043,37.723889,-122.4775,CISO
57044,41.7619,-76.8553,PJM
57045,44.477778,-99.13389,SWPP
57046,41.416442,-97.28633,SWPP
57047,43.7036,-95.7131,MISO
57049,48.51,-112.1097,GWA
57050,48.5333,-112.1847,GWA
57051,67.570931,-162.9657,
57052,63.695267,-170.4757,
57053,62.6833,-164.6544,
57054,61.526858,-160.3481,
57055,63.521047,-162.2863,
57056,61.843036,-165.5815,
57057,59.747436,-161.9106,
57058,61.936456,-162.8807,
57059,64.932089,-161.1671,
57060,64.616558,-162.2637,
57061,63.4775,-162.0383,
57062,63.777058,-171.7124,
57063,66.888114,-157.1402,
57064,63.03215,-163.5531,
57065,67.726644,-164.5384,
57066,60.8731,-162.5197,
57067,60.530142,-165.1086,
57068,41.554444,-72.57667,ISNE
57069,44.9156,-93.1994,MISO
57070,41.2108,-73.1075,ISNE
57071,33.191854,-97.0761,ERCO
57072,38.6972,-90.1283,MISO
57073,35.556111,-115.4686,CISO
57074,35.533056,-115.4525,CISO
57075,35.580833,-115.4825,CISO
57076,32.4119,-84.9761,SOCO
57078,42.8072,-78.8617,NYIS
57079,38.53569,-112.935,LDWP
57080,44.67598,-72.1013,ISNE
57081,39.4636,-75.0667,PJM
57082,20.79467,-156.536,
57083,44.723056,-68.2425,ISNE
57085,58.2325,-134.0533,
57087,21.68097,-157.975,
57090,43.01455,-105.999,PACE
57091,41.12968,-105.024,WAUW
57093,42.884703,-106.2214,PACE
57094,40.9969,-88.49,PJM
57095,27.1197,-97.5499,ERCO
57096,45.51,-120.48,BPAT
57097,48.4968,-99.9513,MISO
57098,34.6596,-110.2842,SRP
57099,47.266069,-122.4283,TPWR
57100,34.9537,-120.4142,CISO
57101,34.9494,-120.3803,CISO
57102,33.9716,-118.0481,CISO
57103,42.561007,-71.84881,ISNE
57106,35.17,-103.74,SWPP
57107,38.58523,-112.931,LDWP
57108,34.8217,-98.4525,SWPP
57109,40.6275,-86.935,PJM
57110,41.1508,-88.6233,PJM
57111,43.3456,-95.3233,MISO
57112,40.6431,-87.0242,PJM
57113,41.1406,-88.53,PJM
57115,40.5986,-87.0194,PJM
57116,42.673333,-90.26528,MISO
57118,37.5499,-99.3444,SWPP
57119,44.7956,-93.5386,MISO
57120,47.1333,-100.7011,MISO
57121,47.292437,-97.93169,MISO
57122,33.6481,-117.8467,CISO
57123,30.227953,-82.04088,JEA
57124,42.825278,-115.0108,IPCO
57125,42.811944,-115.0489,IPCO
57126,42.770833,-114.9886,IPCO
57128,29.122882,-82.05545,FPC
57130,44.4967,-69.35,ISNE
57131,44.19,-85.2983,MISO
57132,35.9408,-99.3033,SWPP
57133,39.0728,-121.3992,CISO
57134,40.9925,-102.8531,WACM
57135,41.599167,-89.45611,PJM
57136,42.8925,-115.0164,IPCO
57137,45.943,-118.591,BPAT
57138,33.283333,-81.66667,SCEG
57139,40.3042,-78.6908,PJM
57141,40.591099,-105.1459,PSCO
57151,38.0878,-80.4925,PJM
57152,45.8131,-120.3475,BPAT
57153,31.085435,-100.6788,ERCO
57154,32.906569,-115.5137,IID
57156,33.06797,-98.33765,ERCO
57159,45.7269,-120.8339,BPAT
57160,35.757401,-91.63689,SPA
57161,35.744036,-91.76542,SPA
57162,35.84361,-91.85052,SPA
57163,34.1511,-118.7236,CISO
57165,33.031111,-96.95722,ERCO
57166,39.493315,-119.6203,NEVP
57167,29.7372,-98.0228,ERCO
57168,26.155833,-81.65806,FPL
57169,36.193611,-80.04056,DUK
57170,39.912438,-82.24499,PJM
57171,46.245556,-103.7672,MISO
57172,46.8214,-101.7564,MISO
57173,41.6292,-84.6694,PJM
57174,40.756944,-102.7431,WACM
57176,38.782931,-75.1649,PJM
57177,40.6778,-87.0328,PJM
57179,41.7614,-72.6686,ISNE
57182,39.959167,-76.45556,PJM
57183,40.667778,-75.23222,PJM
57184,44.8803,-68.6647,ISNE
57186,42.1989,-79.3186,NYIS
57187,57.7869,-152.4406,
57188,46.9547,-120.1819,PSEI
57189,39.981389,-94.51806,AECI
57190,45.7736,-87.9894,MISO
57191,41.6758,-87.6514,PJM
57192,39.104167,-114.4922,NEVP
57194,45.215,-97.9056,SWPP
57195,46.524167,-117.8217,BPAT
57196,35.97,-79.96,DUK
57197,29.304177,-98.40034,ERCO
57198,43.724596,-93.45043,MISO
57199,43.563889,-89.14806,MISO
57200,35.2536,-81.5956,DUK
57201,38.163581,-121.7966,CISO
57202,30.320748,-81.95638,JEA
57203,40.8795,-83.31707,PJM
57204,40.860629,-74.82294,PJM
57205,35.7814,-114.9933,CISO
57206,60.499444,-150.9972,
57207,44.8244,-93.1139,MISO
57208,44.8289,-93.1167,MISO
57210,40.9475,-103.7839,PSCO
57211,43.467057,-111.8364,PACE
57212,27.9958,-97.2967,ERCO
57213,39.2944,-118.5725,NEVP
57214,42.7317,-92.4711,MISO
57216,40.760545,-75.23845,PJM
